# file...... IEEE_13_house_with_TES_mod_sched_transformer_power.csv
# date...... Fri Apr 06 18:09:23 2012
# user...... D3X593
# host...... (null)
# target.... transformer 24
# trigger... (none)
# interval.. 60
# limit..... 38880
# timestamp,power_in.real,power_in.imag
2009-07-01 00:00:00 MDT,+71375.6,-462808
2009-07-01 00:01:00 MDT,+71113.5,-462811
2009-07-01 00:02:00 MDT,+71072,-462812
2009-07-01 00:03:00 MDT,+70966.5,-462813
2009-07-01 00:04:00 MDT,+70919.3,-462814
2009-07-01 00:05:00 MDT,+169198,+28808.9
2009-07-01 00:06:00 MDT,+186192,+35583.3
2009-07-01 00:07:00 MDT,+166174,+31379.7
2009-07-01 00:08:00 MDT,+67633.6,+6733.63
2009-07-01 00:09:00 MDT,+67981.3,+8008.65
2009-07-01 00:10:00 MDT,+85441.6,+12543.9
2009-07-01 00:11:00 MDT,+85443.3,+12544.3
2009-07-01 00:12:00 MDT,+59049.8,+5751.4
2009-07-01 00:13:00 MDT,+36473.5,+2354.11
2009-07-01 00:14:00 MDT,+53311.5,+6701.86
2009-07-01 00:15:00 MDT,+63499.5,+9423.51
2009-07-01 00:16:00 MDT,+66737,+10269.3
2009-07-01 00:17:00 MDT,+136939,+28641.9
2009-07-01 00:18:00 MDT,+146123,+31035.8
2009-07-01 00:19:00 MDT,+129228,+26594.7
2009-07-01 00:20:00 MDT,+52080.7,+6635.9
2009-07-01 00:21:00 MDT,+26367.5,+82.865
2009-07-01 00:22:00 MDT,+26367.5,+82.865
2009-07-01 00:23:00 MDT,+30916.9,+1245.12
2009-07-01 00:24:00 MDT,+45234.1,+4905.43
2009-07-01 00:25:00 MDT,+62961.6,+9524.08
2009-07-01 00:26:00 MDT,+74241.4,+12435.5
2009-07-01 00:27:00 MDT,+87178.5,+15795.2
2009-07-01 00:28:00 MDT,+76143,+13013.7
2009-07-01 00:29:00 MDT,+137328,+29071.8
2009-07-01 00:30:00 MDT,+135070,+28474.7
2009-07-01 00:31:00 MDT,+121896,+24999.9
2009-07-01 00:32:00 MDT,+71044.6,+11764.2
2009-07-01 00:33:00 MDT,+45835.3,+5332.64
2009-07-01 00:34:00 MDT,+36120.9,+2850.24
2009-07-01 00:35:00 MDT,+47676,+5796.2
2009-07-01 00:36:00 MDT,+56911.6,+8197.7
2009-07-01 00:37:00 MDT,+44789.1,+5124.83
2009-07-01 00:38:00 MDT,+65743.5,+10528.9
2009-07-01 00:39:00 MDT,+91732.7,+17350.1
2009-07-01 00:40:00 MDT,+113160,+22977
2009-07-01 00:41:00 MDT,+150624,+32781.1
2009-07-01 00:42:00 MDT,+147030,+31829
2009-07-01 00:43:00 MDT,+120989,+24940.1
2009-07-01 00:44:00 MDT,+61572.5,+9498.71
2009-07-01 00:45:00 MDT,+37459.8,+3321.88
2009-07-01 00:46:00 MDT,+37386.4,+3321.52
2009-07-01 00:47:00 MDT,+36693.3,+3161.94
2009-07-01 00:48:00 MDT,+40964.4,+4259.73
2009-07-01 00:49:00 MDT,+68158.4,+11264.8
2009-07-01 00:50:00 MDT,+80142.4,+14389.8
2009-07-01 00:51:00 MDT,+80698.2,+14510.8
2009-07-01 00:52:00 MDT,+63640.3,+10146.9
2009-07-01 00:53:00 MDT,+121479,+25160.6
2009-07-01 00:54:00 MDT,+139211,+29865.7
2009-07-01 00:55:00 MDT,+144515,+31258.2
2009-07-01 00:56:00 MDT,+90332.4,+17057.5
2009-07-01 00:57:00 MDT,+76344.2,+13425.5
2009-07-01 00:58:00 MDT,+57859.8,+8670.53
2009-07-01 00:59:00 MDT,+64969.4,+10493.4
2009-07-01 01:00:00 MDT,+69847,+11763.1
2009-07-01 01:01:00 MDT,+79509.9,+14353
2009-07-01 01:02:00 MDT,+71821.9,+12347.5
2009-07-01 01:03:00 MDT,+52302.1,+7333.12
2009-07-01 01:04:00 MDT,+40668.5,+4341.04
2009-07-01 01:05:00 MDT,+97985.2,+19129.2
2009-07-01 01:06:00 MDT,+104145,+20767.5
2009-07-01 01:07:00 MDT,+129092,+27364.6
2009-07-01 01:08:00 MDT,+82503.6,+15186.7
2009-07-01 01:09:00 MDT,+80590.5,+14681.8
2009-07-01 01:10:00 MDT,+80275.8,+14623.2
2009-07-01 01:11:00 MDT,+100317,+19806.8
2009-07-01 01:12:00 MDT,+97382,+19046.1
2009-07-01 01:13:00 MDT,+92632.3,+17862.2
2009-07-01 01:14:00 MDT,+61520.8,+9832.37
2009-07-01 01:15:00 MDT,+47946.6,+6391.22
2009-07-01 01:16:00 MDT,+37716.6,+3761.47
2009-07-01 01:17:00 MDT,+92531.8,+17862
2009-07-01 01:18:00 MDT,+122435,+25699.1
2009-07-01 01:19:00 MDT,+120016,+24011.9
2009-07-01 01:20:00 MDT,+95068.4,+17600.1
2009-07-01 01:21:00 MDT,+71326.9,+11366.2
2009-07-01 01:22:00 MDT,+99780.5,+18755.5
2009-07-01 01:23:00 MDT,+84178.6,+14688.6
2009-07-01 01:24:00 MDT,+117681,+23416.2
2009-07-01 01:25:00 MDT,+95093.5,+17601.8
2009-07-01 01:26:00 MDT,+103360,+20864.8
2009-07-01 01:27:00 MDT,+63848.1,+10532.5
2009-07-01 01:28:00 MDT,+50591.6,+7146.55
2009-07-01 01:29:00 MDT,+74542.2,+13352.7
2009-07-01 01:30:00 MDT,+101065,+20221.5
2009-07-01 01:31:00 MDT,+116427,+24248.8
2009-07-01 01:32:00 MDT,+85472.1,+16203.5
2009-07-01 01:33:00 MDT,+76917.5,+13997.7
2009-07-01 01:34:00 MDT,+67600.9,+11581
2009-07-01 01:35:00 MDT,+76102.3,+13769.2
2009-07-01 01:36:00 MDT,+59612.4,+9542.56
2009-07-01 01:37:00 MDT,+60446.1,+9760.44
2009-07-01 01:38:00 MDT,+88929.6,+17137.9
2009-07-01 01:39:00 MDT,+88016.7,+16933.7
2009-07-01 01:40:00 MDT,+88936.2,+17223.3
2009-07-01 01:41:00 MDT,+97771.5,+19447
2009-07-01 01:42:00 MDT,+113000,+23448
2009-07-01 01:43:00 MDT,+102760,+20756.5
2009-07-01 01:44:00 MDT,+77923.5,+14333.8
2009-07-01 01:45:00 MDT,+93514.1,+18347.9
2009-07-01 01:46:00 MDT,+104121,+21110.8
2009-07-01 01:47:00 MDT,+89216.5,+17232.6
2009-07-01 01:48:00 MDT,+79610.6,+14762.9
2009-07-01 01:49:00 MDT,+67494.3,+11640
2009-07-01 01:50:00 MDT,+64042.9,+10747.4
2009-07-01 01:51:00 MDT,+63822.1,+10686.7
2009-07-01 01:52:00 MDT,+85592.2,+16314.9
2009-07-01 01:53:00 MDT,+79541.8,+14766
2009-07-01 01:54:00 MDT,+84357.7,+16006.4
2009-07-01 01:55:00 MDT,+102341,+19541.5
2009-07-01 01:56:00 MDT,+105978,+20478.1
2009-07-01 01:57:00 MDT,+125858,+25693.9
2009-07-01 01:58:00 MDT,+107060,+20760
2009-07-01 01:59:00 MDT,+99876.5,+18874.6
2009-07-01 02:00:00 MDT,+87373.4,+15660
2009-07-01 02:01:00 MDT,+94303.5,+17482.7
2009-07-01 02:02:00 MDT,+95376.5,+16690.1
2009-07-01 02:03:00 MDT,+74573.8,+11235.7
2009-07-01 02:04:00 MDT,+85521.2,+12838.6
2009-07-01 02:05:00 MDT,+86409.6,+13074.6
2009-07-01 02:06:00 MDT,+115025,+18348.3
2009-07-01 02:07:00 MDT,+113884,+18069.4
2009-07-01 02:08:00 MDT,+133590,+23268.5
2009-07-01 02:09:00 MDT,+131193,+22631.2
2009-07-01 02:10:00 MDT,+121949,+20249.8
2009-07-01 02:11:00 MDT,+100451,+14645.4
2009-07-01 02:12:00 MDT,+122071,+20298.6
2009-07-01 02:13:00 MDT,+128116,+22938.6
2009-07-01 02:14:00 MDT,+110054,+19311.4
2009-07-01 02:15:00 MDT,+65974.7,+9044.2
2009-07-01 02:16:00 MDT,+49418.8,+4800.2
2009-07-01 02:17:00 MDT,+74542.4,+11354.1
2009-07-01 02:18:00 MDT,+92290,+15921.2
2009-07-01 02:19:00 MDT,+132519,+26414.8
2009-07-01 02:20:00 MDT,+143088,+29234
2009-07-01 02:21:00 MDT,+136508,+27482.8
2009-07-01 02:22:00 MDT,+112540,+21253.6
2009-07-01 02:23:00 MDT,+94554.2,+16487
2009-07-01 02:24:00 MDT,+95819.5,+16872
2009-07-01 02:25:00 MDT,+91702.5,+15896.3
2009-07-01 02:26:00 MDT,+79133.6,+13806.8
2009-07-01 02:27:00 MDT,+50260.4,+7386.22
2009-07-01 02:28:00 MDT,+50044.9,+6258.1
2009-07-01 02:29:00 MDT,+88134.4,+14900.4
2009-07-01 02:30:00 MDT,+104294,+19156
2009-07-01 02:31:00 MDT,+124361,+24378.6
2009-07-01 02:32:00 MDT,+117669,+22627.7
2009-07-01 02:33:00 MDT,+127483,+25276.2
2009-07-01 02:34:00 MDT,+113828,+20344.2
2009-07-01 02:35:00 MDT,+107783,+17615.5
2009-07-01 02:36:00 MDT,+126523,+22600.1
2009-07-01 02:37:00 MDT,+121745,+21396.4
2009-07-01 02:38:00 MDT,+126772,+22702.9
2009-07-01 02:39:00 MDT,+92165.2,+13610.6
2009-07-01 02:40:00 MDT,+88267.2,+12608.5
2009-07-01 02:41:00 MDT,+72224.5,+8488.13
2009-07-01 02:42:00 MDT,+71935.2,+8418.04
2009-07-01 02:43:00 MDT,+93811.3,+15239.3
2009-07-01 02:44:00 MDT,+122473,+21537.1
2009-07-01 02:45:00 MDT,+142839,+26831.1
2009-07-01 02:46:00 MDT,+132827,+24189
2009-07-01 02:47:00 MDT,+116089,+19787.9
2009-07-01 02:48:00 MDT,+126009,+22451
2009-07-01 02:49:00 MDT,+122720,+20452
2009-07-01 02:50:00 MDT,+119866,+19724.7
2009-07-01 02:51:00 MDT,+98440.3,+15345.7
2009-07-01 02:52:00 MDT,+94797.8,+14365.2
2009-07-01 02:53:00 MDT,+85170.4,+11856.6
2009-07-01 02:54:00 MDT,+74300.6,+7898.87
2009-07-01 02:55:00 MDT,+93065.8,+11631.7
2009-07-01 02:56:00 MDT,+145425,+25475.2
2009-07-01 02:57:00 MDT,+157388,+26474.6
2009-07-01 02:58:00 MDT,+153538,+25367.5
2009-07-01 02:59:00 MDT,+120071,+16466.9
2009-07-01 03:00:00 MDT,+112990,+14680.4
2009-07-01 03:01:00 MDT,+117965,+17191.4
2009-07-01 03:02:00 MDT,+123517,+18638.1
2009-07-01 03:03:00 MDT,+109024,+17106.3
2009-07-01 03:04:00 MDT,+98154.6,+14303.3
2009-07-01 03:05:00 MDT,+97283.1,+11774
2009-07-01 03:06:00 MDT,+120839,+19185.5
2009-07-01 03:07:00 MDT,+109683,+17320.9
2009-07-01 03:08:00 MDT,+110656,+17689.4
2009-07-01 03:09:00 MDT,+109780,+17491.3
2009-07-01 03:10:00 MDT,+122827,+20860.9
2009-07-01 03:11:00 MDT,+124426,+20004.4
2009-07-01 03:12:00 MDT,+136561,+23213.7
2009-07-01 03:13:00 MDT,+119403,+17503.4
2009-07-01 03:14:00 MDT,+105020,+13879.1
2009-07-01 03:15:00 MDT,+95720.1,+12374.8
2009-07-01 03:16:00 MDT,+113672,+17050.9
2009-07-01 03:17:00 MDT,+108081,+15609.2
2009-07-01 03:18:00 MDT,+99064.4,+13110.9
2009-07-01 03:19:00 MDT,+95261.5,+12081.2
2009-07-01 03:20:00 MDT,+120026,+17373.6
2009-07-01 03:21:00 MDT,+113529,+15677.8
2009-07-01 03:22:00 MDT,+89488.8,+10572.6
2009-07-01 03:23:00 MDT,+83699.6,+9144.84
2009-07-01 03:24:00 MDT,+99942.5,+14621.1
2009-07-01 03:25:00 MDT,+114562,+17368.1
2009-07-01 03:26:00 MDT,+124813,+18680.5
2009-07-01 03:27:00 MDT,+115789,+16284.4
2009-07-01 03:28:00 MDT,+103053,+11874.7
2009-07-01 03:29:00 MDT,+104778,+11199.7
2009-07-01 03:30:00 MDT,+124062,+15099.1
2009-07-01 03:31:00 MDT,+122382,+15830
2009-07-01 03:32:00 MDT,+120148,+15312.8
2009-07-01 03:33:00 MDT,+126765,+17020.7
2009-07-01 03:34:00 MDT,+114597,+13766.7
2009-07-01 03:35:00 MDT,+126681,+16973.7
2009-07-01 03:36:00 MDT,+138876,+20278.3
2009-07-01 03:37:00 MDT,+118131,+17097.1
2009-07-01 03:38:00 MDT,+88514.1,+8278.78
2009-07-01 03:39:00 MDT,+87556,+8086.29
2009-07-01 03:40:00 MDT,+113280,+14840.1
2009-07-01 03:41:00 MDT,+123872,+16611.2
2009-07-01 03:42:00 MDT,+135958,+19747.6
2009-07-01 03:43:00 MDT,+119650,+15415.1
2009-07-01 03:44:00 MDT,+112198,+13457.4
2009-07-01 03:45:00 MDT,+89504.6,+6494.02
2009-07-01 03:46:00 MDT,+85297.1,+6582.56
2009-07-01 03:47:00 MDT,+81224.6,+7820.54
2009-07-01 03:48:00 MDT,+89254,+10961
2009-07-01 03:49:00 MDT,+110274,+15222.5
2009-07-01 03:50:00 MDT,+98497.5,+12120.9
2009-07-01 03:51:00 MDT,+115487,+18903.3
2009-07-01 03:52:00 MDT,+90854.1,+12423.7
2009-07-01 03:53:00 MDT,+69795.7,+6917.87
2009-07-01 03:54:00 MDT,+72007,+7487.87
2009-07-01 03:55:00 MDT,+73771.7,+9057.14
2009-07-01 03:56:00 MDT,+98624,+14471
2009-07-01 03:57:00 MDT,+96999.1,+14897.6
2009-07-01 03:58:00 MDT,+108351,+17862.5
2009-07-01 03:59:00 MDT,+94215.7,+14175.9
2009-07-01 04:00:00 MDT,+67996.3,+8496.45
2009-07-01 04:01:00 MDT,+76852.3,+12015.1
2009-07-01 04:02:00 MDT,+72694.9,+9847
2009-07-01 04:03:00 MDT,+90191.4,+15510.2
2009-07-01 04:04:00 MDT,+61284.3,+8019.35
2009-07-01 04:05:00 MDT,+67154.1,+8370.74
2009-07-01 04:06:00 MDT,+56280.7,+5575.16
2009-07-01 04:07:00 MDT,+73632.2,+10052.3
2009-07-01 04:08:00 MDT,+86317.5,+12265.4
2009-07-01 04:09:00 MDT,+68631.6,+7663.16
2009-07-01 04:10:00 MDT,+47446.4,+2231.46
2009-07-01 04:11:00 MDT,+50099.4,+2898.66
2009-07-01 04:12:00 MDT,+74459.3,+7987.38
2009-07-01 04:13:00 MDT,+95228.9,+14454.8
2009-07-01 04:14:00 MDT,+88152.5,+12606.3
2009-07-01 04:15:00 MDT,+76454.5,+9559.94
2009-07-01 04:16:00 MDT,+87645.3,+10176
2009-07-01 04:17:00 MDT,+93786.9,+11763
2009-07-01 04:18:00 MDT,+86878,+9962.02
2009-07-01 04:19:00 MDT,+83631.9,+10268.3
2009-07-01 04:20:00 MDT,+88119.9,+11423.6
2009-07-01 04:21:00 MDT,+72310.6,+7264.42
2009-07-01 04:22:00 MDT,+72524.4,+8437.75
2009-07-01 04:23:00 MDT,+82624.9,+11213
2009-07-01 04:24:00 MDT,+72564.7,+8538.74
2009-07-01 04:25:00 MDT,+71419.4,+7080.53
2009-07-01 04:26:00 MDT,+76398.7,+7189.17
2009-07-01 04:27:00 MDT,+76634.5,+7234.11
2009-07-01 04:28:00 MDT,+65294.9,+5480.05
2009-07-01 04:29:00 MDT,+65965.3,+5662.25
2009-07-01 04:30:00 MDT,+77389.3,+9790.74
2009-07-01 04:31:00 MDT,+74888.1,+10258.8
2009-07-01 04:32:00 MDT,+68696,+8648.78
2009-07-01 04:33:00 MDT,+71902.8,+10637.4
2009-07-01 04:34:00 MDT,+62086,+8127.96
2009-07-01 04:35:00 MDT,+61641.6,+6876.48
2009-07-01 04:36:00 MDT,+65531.9,+7892.11
2009-07-01 04:37:00 MDT,+88739,+13857.4
2009-07-01 04:38:00 MDT,+73979.3,+10026.5
2009-07-01 04:39:00 MDT,+64938.8,+7704.83
2009-07-01 04:40:00 MDT,+63605.4,+7371.78
2009-07-01 04:41:00 MDT,+58276.8,+7148.02
2009-07-01 04:42:00 MDT,+64365.9,+8703.82
2009-07-01 04:43:00 MDT,+58110.6,+7100.05
2009-07-01 04:44:00 MDT,+69674.7,+8969.6
2009-07-01 04:45:00 MDT,+82216.6,+11025.3
2009-07-01 04:46:00 MDT,+82878,+11196.2
2009-07-01 04:47:00 MDT,+65842.6,+7852.68
2009-07-01 04:48:00 MDT,+60918,+6565.54
2009-07-01 04:49:00 MDT,+46983.7,+2987.99
2009-07-01 04:50:00 MDT,+50564.4,+5021.62
2009-07-01 04:51:00 MDT,+50701.3,+5056.59
2009-07-01 04:52:00 MDT,+39021.8,+3231.31
2009-07-01 04:53:00 MDT,+38534,+3099.43
2009-07-01 04:54:00 MDT,+61104.6,+7630.1
2009-07-01 04:55:00 MDT,+60106.5,+6175.17
2009-07-01 04:56:00 MDT,+76310.4,+10354.4
2009-07-01 04:57:00 MDT,+81311.3,+10573
2009-07-01 04:58:00 MDT,+63684.5,+6020.1
2009-07-01 04:59:00 MDT,+75455.3,+9069.22
2009-07-01 05:00:00 MDT,+70630.3,+7825.12
2009-07-01 05:01:00 MDT,+64926.7,+5111.3
2009-07-01 05:02:00 MDT,+85569,+8241.36
2009-07-01 05:03:00 MDT,+96322.4,+9803.71
2009-07-01 05:04:00 MDT,+110876,+12434.8
2009-07-01 05:05:00 MDT,+102058,+8944.43
2009-07-01 05:06:00 MDT,+82207.2,+3742.62
2009-07-01 05:07:00 MDT,+100296,+5980.13
2009-07-01 05:08:00 MDT,+120922,+10291.2
2009-07-01 05:09:00 MDT,+132988,+13517.7
2009-07-01 05:10:00 MDT,+129105,+12440.1
2009-07-01 05:11:00 MDT,+112595,+9244.79
2009-07-01 05:12:00 MDT,+90685.4,+4600.46
2009-07-01 05:13:00 MDT,+100518,+7173.91
2009-07-01 05:14:00 MDT,+106636,+7405.37
2009-07-01 05:15:00 MDT,+102469,+6362.24
2009-07-01 05:16:00 MDT,+103481,+6629.08
2009-07-01 05:17:00 MDT,+105394,+7149.82
2009-07-01 05:18:00 MDT,+113703,+8256.1
2009-07-01 05:19:00 MDT,+121612,+12680.1
2009-07-01 05:20:00 MDT,+123764,+13198.1
2009-07-01 05:21:00 MDT,+111816,+10053.5
2009-07-01 05:22:00 MDT,+89975.7,+4440.63
2009-07-01 05:23:00 MDT,+79811.3,+3125.26
2009-07-01 05:24:00 MDT,+89711.8,+5645.88
2009-07-01 05:25:00 MDT,+85685.1,+4572.21
2009-07-01 05:26:00 MDT,+85688.1,+4572.99
2009-07-01 05:27:00 MDT,+84747.8,+5465.18
2009-07-01 05:28:00 MDT,+118397,+13120.4
2009-07-01 05:29:00 MDT,+145883,+20565.3
2009-07-01 05:30:00 MDT,+137053,+19316.8
2009-07-01 05:31:00 MDT,+117136,+13092.7
2009-07-01 05:32:00 MDT,+121643,+13057.4
2009-07-01 05:33:00 MDT,+123620,+13578.7
2009-07-01 05:34:00 MDT,+125489,+14098.3
2009-07-01 05:35:00 MDT,+115390,+10236.2
2009-07-01 05:36:00 MDT,+124520,+11509
2009-07-01 05:37:00 MDT,+133924,+11543.7
2009-07-01 05:38:00 MDT,+134305,+11823.7
2009-07-01 05:39:00 MDT,+116979,+8368.73
2009-07-01 05:40:00 MDT,+116406,+8213.89
2009-07-01 05:41:00 MDT,+96187.9,+2826.37
2009-07-01 05:42:00 MDT,+102128,+4395.06
2009-07-01 05:43:00 MDT,+115915,+6806.39
2009-07-01 05:44:00 MDT,+137429,+12504.3
2009-07-01 05:45:00 MDT,+131498,+10941.2
2009-07-01 05:46:00 MDT,+165780,+17774.5
2009-07-01 05:47:00 MDT,+163061,+15873.8
2009-07-01 05:48:00 MDT,+188211,+23790
2009-07-01 05:49:00 MDT,+167790,+18316.5
2009-07-01 05:50:00 MDT,+150086,+13572.7
2009-07-01 05:51:00 MDT,+104696,+1541.87
2009-07-01 05:52:00 MDT,+95294.6,+1437.4
2009-07-01 05:53:00 MDT,+88337.2,+1801.92
2009-07-01 05:54:00 MDT,+102352,+6471.76
2009-07-01 05:55:00 MDT,+116448,+11293.9
2009-07-01 05:56:00 MDT,+137360,+16853.7
2009-07-01 05:57:00 MDT,+152036,+19765.5
2009-07-01 05:58:00 MDT,+149179,+18941.1
2009-07-01 05:59:00 MDT,+144317,+17625.3
2009-07-01 06:00:00 MDT,+124948,+12304.8
2009-07-01 06:01:00 MDT,+136432,+15306.9
2009-07-01 06:02:00 MDT,+150427,+17921.2
2009-07-01 06:03:00 MDT,+164390,+20519.9
2009-07-01 06:04:00 MDT,+164561,+18054.6
2009-07-01 06:05:00 MDT,+145476,+15074.5
2009-07-01 06:06:00 MDT,+138649,+10887.8
2009-07-01 06:07:00 MDT,+138765,+11991.9
2009-07-01 06:08:00 MDT,+141042,+13761.9
2009-07-01 06:09:00 MDT,+128695,+10479.3
2009-07-01 06:10:00 MDT,+140983,+11377.1
2009-07-01 06:11:00 MDT,+130491,+8593.86
2009-07-01 06:12:00 MDT,+124528,+8223.44
2009-07-01 06:13:00 MDT,+127187,+8871.34
2009-07-01 06:14:00 MDT,+128768,+9268.35
2009-07-01 06:15:00 MDT,+141451,+12574.7
2009-07-01 06:16:00 MDT,+178854,+20367.7
2009-07-01 06:17:00 MDT,+209578,+28703
2009-07-01 06:18:00 MDT,+221216,+30929.7
2009-07-01 06:19:00 MDT,+222269,+31238.7
2009-07-01 06:20:00 MDT,+214836,+26882.7
2009-07-01 06:21:00 MDT,+192330,+19586.9
2009-07-01 06:22:00 MDT,+190374,+20127.1
2009-07-01 06:23:00 MDT,+190413,+20135.2
2009-07-01 06:24:00 MDT,+182763,+20535.4
2009-07-01 06:25:00 MDT,+152793,+11263
2009-07-01 06:26:00 MDT,+142966,+10836.3
2009-07-01 06:27:00 MDT,+154749,+12825.2
2009-07-01 06:28:00 MDT,+175643,+16126.4
2009-07-01 06:29:00 MDT,+191692,+21455.8
2009-07-01 06:30:00 MDT,+209493,+25269
2009-07-01 06:31:00 MDT,+193539,+20901.7
2009-07-01 06:32:00 MDT,+200344,+22638.2
2009-07-01 06:33:00 MDT,+189419,+19623.8
2009-07-01 06:34:00 MDT,+212921,+27196.4
2009-07-01 06:35:00 MDT,+204168,+24804
2009-07-01 06:36:00 MDT,+217174,+28340.4
2009-07-01 06:37:00 MDT,+187859,+20372.1
2009-07-01 06:38:00 MDT,+176486,+17265.6
2009-07-01 06:39:00 MDT,+166579,+14585.8
2009-07-01 06:40:00 MDT,+161627,+14390.4
2009-07-01 06:41:00 MDT,+188982,+24134.8
2009-07-01 06:42:00 MDT,+205247,+27407.4
2009-07-01 06:43:00 MDT,+213472,+29814
2009-07-01 06:44:00 MDT,+223669,+33797.9
2009-07-01 06:45:00 MDT,+179713,+21681.4
2009-07-01 06:46:00 MDT,+173426,+20023.2
2009-07-01 06:47:00 MDT,+153780,+14769.8
2009-07-01 06:48:00 MDT,+158481,+12232.5
2009-07-01 06:49:00 MDT,+175754,+17919.9
2009-07-01 06:50:00 MDT,+188077,+21251
2009-07-01 06:51:00 MDT,+198378,+22916.6
2009-07-01 06:52:00 MDT,+202850,+24149.5
2009-07-01 06:53:00 MDT,+194576,+25309.3
2009-07-01 06:54:00 MDT,+185087,+23790.5
2009-07-01 06:55:00 MDT,+218924,+31886.3
2009-07-01 06:56:00 MDT,+215173,+32111.8
2009-07-01 06:57:00 MDT,+189239,+28593.2
2009-07-01 06:58:00 MDT,+163936,+20599.4
2009-07-01 06:59:00 MDT,+144942,+16732.5
2009-07-01 07:00:00 MDT,+135579,+15421.3
2009-07-01 07:01:00 MDT,+162656,+22664.3
2009-07-01 07:02:00 MDT,+139769,+18762.1
2009-07-01 07:03:00 MDT,+148085,+22046.5
2009-07-01 07:04:00 MDT,+146763,+20687.2
2009-07-01 07:05:00 MDT,+147260,+20717.8
2009-07-01 07:06:00 MDT,+190131,+31064.1
2009-07-01 07:07:00 MDT,+196411,+31803.9
2009-07-01 07:08:00 MDT,+214034,+36592
2009-07-01 07:09:00 MDT,+166498,+25939.3
2009-07-01 07:10:00 MDT,+166628,+25967.9
2009-07-01 07:11:00 MDT,+141999,+19378.7
2009-07-01 07:12:00 MDT,+159995,+24205.4
2009-07-01 07:13:00 MDT,+143309,+19725.2
2009-07-01 07:14:00 MDT,+163796,+25163.4
2009-07-01 07:15:00 MDT,+155344,+21701.8
2009-07-01 07:16:00 MDT,+166395,+26926.6
2009-07-01 07:17:00 MDT,+175764,+29435.4
2009-07-01 07:18:00 MDT,+185073,+31969.8
2009-07-01 07:19:00 MDT,+159121,+24968.3
2009-07-01 07:20:00 MDT,+176063,+29471.2
2009-07-01 07:21:00 MDT,+147959,+21936.5
2009-07-01 07:22:00 MDT,+175303,+30457.1
2009-07-01 07:23:00 MDT,+171545,+29423.2
2009-07-01 07:24:00 MDT,+161040,+26614.5
2009-07-01 07:25:00 MDT,+145774,+23541.9
2009-07-01 07:26:00 MDT,+144660,+23282.8
2009-07-01 07:27:00 MDT,+144461,+24343.7
2009-07-01 07:28:00 MDT,+174967,+33583.1
2009-07-01 07:29:00 MDT,+169311,+32015.8
2009-07-01 07:30:00 MDT,+158764,+29150.5
2009-07-01 07:31:00 MDT,+172562,+32819.6
2009-07-01 07:32:00 MDT,+163482,+29292.4
2009-07-01 07:33:00 MDT,+183269,+34615.3
2009-07-01 07:34:00 MDT,+164455,+28353.3
2009-07-01 07:35:00 MDT,+160283,+27342.1
2009-07-01 07:36:00 MDT,+142108,+22707.8
2009-07-01 07:37:00 MDT,+133670,+20292.9
2009-07-01 07:38:00 MDT,+152138,+23908.6
2009-07-01 07:39:00 MDT,+203711,+37705.7
2009-07-01 07:40:00 MDT,+215945,+39938.6
2009-07-01 07:41:00 MDT,+216452,+40069.7
2009-07-01 07:42:00 MDT,+213851,+39287.4
2009-07-01 07:43:00 MDT,+167336,+26689.4
2009-07-01 07:44:00 MDT,+143268,+20260.2
2009-07-01 07:45:00 MDT,+141454,+21063.7
2009-07-01 07:46:00 MDT,+149292,+24294
2009-07-01 07:47:00 MDT,+174432,+31069.3
2009-07-01 07:48:00 MDT,+187489,+34794.8
2009-07-01 07:49:00 MDT,+219853,+43436.3
2009-07-01 07:50:00 MDT,+202624,+38729.6
2009-07-01 07:51:00 MDT,+201637,+38259
2009-07-01 07:52:00 MDT,+196322,+36813.2
2009-07-01 07:53:00 MDT,+169935,+30927.5
2009-07-01 07:54:00 MDT,+129290,+20118.8
2009-07-01 07:55:00 MDT,+151684,+24920.8
2009-07-01 07:56:00 MDT,+179067,+32348.3
2009-07-01 07:57:00 MDT,+192466,+36209.5
2009-07-01 07:58:00 MDT,+174029,+31141.4
2009-07-01 07:59:00 MDT,+193573,+36219.5
2009-07-01 08:00:00 MDT,+179336,+32390.7
2009-07-01 08:01:00 MDT,+201047,+38259.4
2009-07-01 08:02:00 MDT,+213319,+40630.7
2009-07-01 08:03:00 MDT,+171754,+29293.3
2009-07-01 08:04:00 MDT,+171354,+29178.4
2009-07-01 08:05:00 MDT,+180534,+31543.2
2009-07-01 08:06:00 MDT,+175911,+31489.1
2009-07-01 08:07:00 MDT,+204954,+39377.9
2009-07-01 08:08:00 MDT,+184948,+34942.9
2009-07-01 08:09:00 MDT,+179527,+33494.3
2009-07-01 08:10:00 MDT,+163603,+29242.8
2009-07-01 08:11:00 MDT,+136990,+22147.2
2009-07-01 08:12:00 MDT,+135568,+22909.1
2009-07-01 08:13:00 MDT,+157708,+28784.7
2009-07-01 08:14:00 MDT,+162127,+29984.4
2009-07-01 08:15:00 MDT,+178207,+33101.8
2009-07-01 08:16:00 MDT,+168105,+30368.3
2009-07-01 08:17:00 MDT,+190151,+36300.7
2009-07-01 08:18:00 MDT,+195051,+37627.5
2009-07-01 08:19:00 MDT,+188390,+34746.5
2009-07-01 08:20:00 MDT,+166356,+28834.9
2009-07-01 08:21:00 MDT,+174810,+29970.3
