# file...... IEEE_13_house_transformer_power.csv
# date...... Mon Apr 09 14:06:51 2012
# user...... sing463
# host...... (null)
# target.... transformer 25
# trigger... (none)
# interval.. 60
# limit..... 38880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag,power_losses_A.real,power_losses_A.imag
2010-06-05 00:00:00 PDT,+206192,-147395,+223865,-148219,+128699,-152356,+206187,-147423,+223861,-148251,+128696,-152374,+4.23985,+28.2657
2010-06-05 00:01:00 PDT,+206026,-147405,+223503,-148234,+128613,-152356,+206022,-147433,+223498,-148266,+128610,-152374,+4.23555,+28.237
2010-06-05 00:02:00 PDT,+205872,-147411,+223393,-148238,+128396,-152362,+205868,-147439,+223388,-148270,+128393,-152379,+4.23147,+28.2098
2010-06-05 00:03:00 PDT,+205545,-147426,+222995,-148255,+128066,-152369,+205541,-147454,+222990,-148287,+128063,-152387,+4.22288,+28.1525
2010-06-05 00:04:00 PDT,+200497,-147723,+213002,-148943,+127681,-152267,+200493,-147751,+212997,-148972,+127678,-152284,+4.09341,+27.2894
2010-06-05 00:05:00 PDT,+195734,-147960,+203276,-149290,+127550,-152205,+195730,-147986,+203272,-149318,+127548,-152223,+3.97346,+26.4897
2010-06-05 00:06:00 PDT,+172163,-149131,+188373,-149751,+127607,-152074,+172160,-149154,+188369,-149777,+127604,-152091,+3.4241,+22.8273
2010-06-05 00:07:00 PDT,+167390,-149248,+173455,-150486,+122180,-152151,+167386,-149270,+173452,-150510,+122177,-152168,+3.31943,+22.1295
2010-06-05 00:08:00 PDT,+158105,-149601,+158821,-151002,+117362,-152208,+158102,-149622,+158817,-151023,+117360,-152224,+3.12693,+20.8462
2010-06-05 00:09:00 PDT,+152888,-149739,+154246,-151116,+107404,-152499,+152885,-149759,+154242,-151136,+107401,-152515,+3.02257,+20.1505
2010-06-05 00:10:00 PDT,+138103,-150487,+148462,-151271,+102423,-152587,+138100,-150506,+148459,-151291,+102420,-152602,+2.75344,+18.3562
2010-06-05 00:11:00 PDT,+138013,-150394,+148334,-151251,+93090.9,-152963,+138010,-150412,+148331,-151271,+93088.8,-152977,+2.74994,+18.333
2010-06-05 00:12:00 PDT,+127995,-150879,+143552,-151244,+92888.7,-152947,+127992,-150896,+143550,-151263,+92886.5,-152961,+2.58371,+17.2248
2010-06-05 00:13:00 PDT,+127904,-150862,+128449,-151917,+92864.9,-152824,+127901,-150880,+128446,-151934,+92862.8,-152838,+2.58184,+17.2123
2010-06-05 00:14:00 PDT,+127578,-150864,+123293,-152184,+92786.8,-152775,+127575,-150881,+123290,-152201,+92784.7,-152789,+2.57638,+17.1758
2010-06-05 00:15:00 PDT,+126966,-150888,+122895,-152194,+92360.5,-152788,+126963,-150905,+122892,-152211,+92358.4,-152802,+2.56656,+17.1104
2010-06-05 00:16:00 PDT,+131040,-150669,+122823,-152228,+86869.6,-153034,+131038,-150686,+122821,-152245,+86867.5,-153048,+2.63159,+17.544
2010-06-05 00:17:00 PDT,+130670,-150679,+122608,-152229,+86292.8,-153054,+130668,-150697,+122606,-152246,+86290.8,-153068,+2.62541,+17.5027
2010-06-05 00:18:00 PDT,+135864,-150366,+122214,-152315,+86239.1,-153059,+135861,-150384,+122212,-152332,+86237,-153072,+2.71056,+18.0704
2010-06-05 00:19:00 PDT,+135742,-150366,+121993,-152322,+85668.6,-153074,+135739,-150384,+121990,-152339,+85666.6,-153088,+2.70837,+18.0558
2010-06-05 00:20:00 PDT,+135485,-150378,+116971,-152486,+85577.7,-153034,+135482,-150396,+116969,-152502,+85575.7,-153048,+2.70399,+18.0266
2010-06-05 00:21:00 PDT,+135093,-150393,+116538,-152502,+85286.6,-153038,+135090,-150411,+116536,-152518,+85284.5,-153052,+2.69731,+17.982
2010-06-05 00:22:00 PDT,+134828,-150407,+116445,-152503,+85229.7,-153039,+134825,-150425,+116442,-152520,+85227.6,-153052,+2.69285,+17.9524
2010-06-05 00:23:00 PDT,+130106,-150601,+116112,-152464,+84988.4,-153050,+130103,-150618,+116109,-152480,+84986.4,-153064,+2.61413,+17.4276
2010-06-05 00:24:00 PDT,+120206,-151090,+115554,-152363,+84946.8,-153047,+120204,-151107,+115552,-152379,+84944.8,-153061,+2.46033,+16.4022
2010-06-05 00:25:00 PDT,+119806,-151105,+115082,-152375,+84524.3,-153057,+119803,-151122,+115079,-152391,+84522.3,-153071,+2.45429,+16.362
2010-06-05 00:26:00 PDT,+119388,-151122,+114995,-152372,+84482.4,-153058,+119386,-151139,+114992,-152388,+84480.4,-153072,+2.44804,+16.3203
2010-06-05 00:27:00 PDT,+119280,-151118,+119116,-152235,+84023.3,-153114,+119277,-151134,+119114,-152252,+84021.3,-153128,+2.44625,+16.3083
2010-06-05 00:28:00 PDT,+118833,-151137,+118945,-152235,+83959.1,-153116,+118831,-151154,+118942,-152252,+83957.1,-153130,+2.43961,+16.2641
2010-06-05 00:29:00 PDT,+118748,-151140,+118289,-152263,+83958.9,-153110,+118746,-151156,+118287,-152279,+83956.9,-153124,+2.43834,+16.2556
2010-06-05 00:30:00 PDT,+118594,-151143,+118011,-152274,+83562.6,-153122,+118592,-151159,+118009,-152290,+83560.6,-153136,+2.43597,+16.2398
2010-06-05 00:31:00 PDT,+118544,-151141,+117662,-152285,+83098.6,-153135,+118541,-151157,+117659,-152302,+83096.6,-153148,+2.43514,+16.2343
2010-06-05 00:32:00 PDT,+118202,-151159,+113246,-152425,+82847.6,-153106,+118200,-151175,+113244,-152441,+82845.6,-153119,+2.43017,+16.2011
2010-06-05 00:33:00 PDT,+122281,-151001,+112799,-152488,+82626.5,-153101,+122279,-151018,+112796,-152503,+82624.5,-153115,+2.49178,+16.6118
2010-06-05 00:34:00 PDT,+121680,-151028,+112454,-152492,+82574.1,-153102,+121677,-151045,+112452,-152508,+82572.1,-153115,+2.48262,+16.5508
2010-06-05 00:35:00 PDT,+121602,-151031,+112201,-152503,+82574.3,-153099,+121600,-151047,+112198,-152519,+82572.3,-153113,+2.48143,+16.5428
2010-06-05 00:36:00 PDT,+126107,-150764,+111993,-152567,+82383.8,-153110,+126104,-150781,+111990,-152583,+82381.8,-153123,+2.54976,+16.9984
2010-06-05 00:37:00 PDT,+125496,-150791,+111812,-152565,+82176.4,-153115,+125493,-150807,+111809,-152581,+82174.4,-153128,+2.54014,+16.9343
2010-06-05 00:38:00 PDT,+124878,-150817,+111815,-152557,+81902.1,-153125,+124875,-150834,+111812,-152573,+81900.1,-153138,+2.53045,+16.8697
2010-06-05 00:39:00 PDT,+124679,-150824,+111518,-152567,+81747.4,-153128,+124676,-150841,+111516,-152583,+81745.4,-153142,+2.52733,+16.8488
2010-06-05 00:40:00 PDT,+120030,-151006,+111348,-152521,+81608.6,-153140,+120027,-151023,+111345,-152537,+81606.6,-153153,+2.45586,+16.3724
2010-06-05 00:41:00 PDT,+119739,-151019,+111256,-152521,+81552.2,-153142,+119736,-151035,+111254,-152537,+81550.2,-153155,+2.45152,+16.3434
2010-06-05 00:42:00 PDT,+119461,-151027,+110918,-152532,+81293,-153145,+119459,-151044,+110916,-152548,+81291.1,-153159,+2.44729,+16.3153
2010-06-05 00:43:00 PDT,+114456,-151302,+110756,-152477,+80935,-153151,+114453,-151318,+110754,-152493,+80933,-153164,+2.37549,+15.8366
2010-06-05 00:44:00 PDT,+118816,-151185,+110645,-152543,+85202.1,-152944,+118814,-151201,+110643,-152558,+85200.1,-152958,+2.4403,+16.2687
2010-06-05 00:45:00 PDT,+122974,-150943,+110365,-152608,+85055.9,-152952,+122971,-150959,+110362,-152623,+85053.9,-152965,+2.50181,+16.6787
2010-06-05 00:46:00 PDT,+122682,-150955,+110219,-152608,+84833.1,-152957,+122680,-150971,+110216,-152624,+84831.1,-152970,+2.49732,+16.6488
2010-06-05 00:47:00 PDT,+122684,-150954,+109972,-152618,+84832.7,-152955,+122682,-150971,+109970,-152633,+84830.7,-152968,+2.49735,+16.649
2010-06-05 00:48:00 PDT,+122493,-150912,+109721,-152616,+80199.8,-153160,+122490,-150929,+109719,-152631,+80197.8,-153174,+2.49341,+16.6227
2010-06-05 00:49:00 PDT,+112915,-151358,+109627,-152502,+80148.5,-153168,+112913,-151374,+109625,-152517,+80146.5,-153181,+2.3535,+15.69
2010-06-05 00:50:00 PDT,+112597,-151366,+109294,-152513,+79830.2,-153178,+112595,-151382,+109292,-152529,+79828.3,-153191,+2.34893,+15.6595
2010-06-05 00:51:00 PDT,+112405,-151371,+108949,-152527,+79631.1,-153179,+112403,-151387,+108947,-152543,+79629.1,-153192,+2.34618,+15.6412
2010-06-05 00:52:00 PDT,+112178,-151378,+108703,-152534,+79511.2,-153182,+112176,-151394,+108700,-152550,+79509.3,-153195,+2.34296,+15.6197
2010-06-05 00:53:00 PDT,+111871,-151389,+108374,-152544,+79436.9,-153182,+111868,-151404,+108371,-152560,+79434.9,-153195,+2.33861,+15.5907
2010-06-05 00:54:00 PDT,+111798,-151389,+108303,-152546,+79108.6,-153192,+111796,-151405,+108300,-152561,+79106.6,-153205,+2.33756,+15.5837
2010-06-05 00:55:00 PDT,+111650,-151394,+108157,-152549,+78908,-153198,+111648,-151409,+108155,-152564,+78906,-153212,+2.33547,+15.5698
2010-06-05 00:56:00 PDT,+111351,-151406,+108017,-152552,+78910,-153197,+111349,-151421,+108015,-152567,+78908,-153210,+2.3313,+15.542
2010-06-05 00:57:00 PDT,+110945,-151420,+107699,-152558,+78736.2,-153202,+110943,-151435,+107696,-152573,+78734.2,-153215,+2.32563,+15.5042
2010-06-05 00:58:00 PDT,+110666,-151427,+107422,-152565,+78532.3,-153208,+110664,-151442,+107420,-152580,+78530.3,-153221,+2.32168,+15.4779
2010-06-05 00:59:00 PDT,+110549,-151439,+111713,-152346,+78543.9,-153251,+110546,-151454,+111711,-152362,+78542,-153264,+2.32021,+15.4681
2010-06-05 01:00:00 PDT,+109576,-151516,+110775,-152370,+82207.9,-153148,+109573,-151532,+110772,-152385,+82205.9,-153161,+2.30762,+15.3841
2010-06-05 01:01:00 PDT,+109472,-151521,+110548,-152375,+82154.6,-153148,+109470,-151537,+110545,-152390,+82152.6,-153161,+2.30623,+15.3749
2010-06-05 01:02:00 PDT,+109377,-151524,+110479,-152376,+82018.4,-153151,+109375,-151539,+110477,-152391,+82016.4,-153164,+2.30491,+15.366
2010-06-05 01:03:00 PDT,+109174,-151530,+110230,-152382,+81812.3,-153154,+109172,-151545,+110227,-152398,+81810.3,-153168,+2.3021,+15.3473
2010-06-05 01:04:00 PDT,+109037,-151533,+110196,-152381,+81569.2,-153162,+109034,-151548,+110194,-152397,+81567.2,-153175,+2.30017,+15.3345
2010-06-05 01:05:00 PDT,+113578,-151317,+105432,-152669,+76936.5,-153231,+113576,-151332,+105430,-152684,+76934.6,-153244,+2.36258,+15.7506
2010-06-05 01:06:00 PDT,+113509,-151319,+104967,-152686,+76867,-153230,+113507,-151335,+104965,-152701,+76865.1,-153243,+2.3616,+15.744
2010-06-05 01:07:00 PDT,+113216,-151328,+104389,-152705,+76733.4,-153231,+113214,-151344,+104387,-152720,+76731.5,-153244,+2.35739,+15.7159
2010-06-05 01:08:00 PDT,+113089,-151332,+104183,-152712,+76686.4,-153232,+113086,-151348,+104181,-152727,+76684.5,-153245,+2.35557,+15.7038
2010-06-05 01:09:00 PDT,+112841,-151343,+104085,-152713,+76624.3,-153232,+112839,-151359,+104082,-152728,+76622.3,-153245,+2.3521,+15.6806
2010-06-05 01:10:00 PDT,+107667,-151533,+103755,-152666,+76407.5,-153248,+107665,-151549,+103753,-152681,+76405.6,-153261,+2.2806,+15.204
2010-06-05 01:11:00 PDT,+107619,-151534,+103623,-152671,+76276,-153252,+107617,-151549,+103621,-152685,+76274,-153265,+2.27993,+15.1995
2010-06-05 01:12:00 PDT,+107401,-151540,+103468,-152673,+76095.6,-153257,+107399,-151555,+103466,-152688,+76093.7,-153270,+2.27695,+15.1797
2010-06-05 01:13:00 PDT,+107262,-151547,+103282,-152677,+76097.1,-153256,+107260,-151562,+103280,-152692,+76095.1,-153269,+2.27514,+15.1676
2010-06-05 01:14:00 PDT,+107027,-151556,+103085,-152679,+76058.4,-153255,+107025,-151572,+103083,-152694,+76056.5,-153268,+2.272,+15.1466
2010-06-05 01:15:00 PDT,+106651,-151569,+102836,-152685,+75793,-153263,+106648,-151584,+102834,-152700,+75791.1,-153276,+2.26694,+15.1129
2010-06-05 01:16:00 PDT,+106358,-151578,+102766,-152683,+75413.4,-153276,+106355,-151593,+102764,-152698,+75411.5,-153288,+2.263,+15.0867
2010-06-05 01:17:00 PDT,+106109,-151581,+107054,-152605,+75053.5,-153307,+106107,-151596,+107052,-152620,+75051.6,-153320,+2.25957,+15.0638
2010-06-05 01:18:00 PDT,+106023,-151585,+106809,-152615,+75053.9,-153305,+106020,-151600,+106807,-152630,+75051.9,-153318,+2.25844,+15.0563
2010-06-05 01:19:00 PDT,+105948,-151585,+106671,-152619,+74698.9,-153314,+105945,-151600,+106669,-152635,+74696.9,-153327,+2.25738,+15.0492
2010-06-05 01:20:00 PDT,+105763,-151592,+106353,-152627,+74641.8,-153314,+105761,-151607,+106351,-152642,+74639.8,-153327,+2.25495,+15.033
2010-06-05 01:21:00 PDT,+105521,-151600,+106087,-152636,+74459.8,-153316,+105519,-151615,+106085,-152651,+74457.9,-153329,+2.25174,+15.0116
2010-06-05 01:22:00 PDT,+105359,-151607,+106029,-152637,+74424.2,-153317,+105357,-151622,+106027,-152652,+74422.3,-153329,+2.24963,+14.9975
2010-06-05 01:23:00 PDT,+105146,-151619,+110343,-152419,+74266.7,-153366,+105144,-151634,+110341,-152435,+74264.8,-153379,+2.2469,+14.9793
2010-06-05 01:24:00 PDT,+105166,-151621,+105578,-152512,+74191.7,-153345,+105164,-151636,+105576,-152527,+74189.7,-153358,+2.24722,+14.9815
2010-06-05 01:25:00 PDT,+109289,-151524,+105230,-152583,+78538.1,-153136,+109286,-151540,+105228,-152598,+78536.2,-153149,+2.30364,+15.3576
2010-06-05 01:26:00 PDT,+109029,-151534,+105176,-152581,+78513.1,-153137,+109027,-151550,+105173,-152596,+78511.2,-153150,+2.3001,+15.334
2010-06-05 01:27:00 PDT,+108984,-151533,+105137,-152582,+78233.8,-153149,+108981,-151548,+105135,-152597,+78231.9,-153162,+2.29942,+15.3295
2010-06-05 01:28:00 PDT,+108708,-151544,+105030,-152582,+78195.4,-153150,+108705,-151560,+105028,-152597,+78193.5,-153163,+2.29568,+15.3045
2010-06-05 01:29:00 PDT,+108655,-151546,+104623,-152598,+78195.2,-153146,+108652,-151561,+104621,-152613,+78193.2,-153159,+2.29496,+15.2997
2010-06-05 01:30:00 PDT,+108395,-151573,+118642,-151872,+77988.1,-153297,+108393,-151588,+118640,-151889,+77986.1,-153310,+2.29177,+15.2785
2010-06-05 01:31:00 PDT,+108365,-151572,+118427,-151879,+77700.7,-153304,+108362,-151587,+118425,-151895,+77698.8,-153317,+2.29131,+15.2754
2010-06-05 01:32:00 PDT,+108117,-151578,+118302,-151864,+77599.2,-153394,+108115,-151594,+118299,-151881,+77597.3,-153407,+2.28791,+15.2527
2010-06-05 01:33:00 PDT,+108060,-151574,+113519,-152112,+77469.4,-153349,+108058,-151589,+113516,-152128,+77467.4,-153362,+2.28701,+15.2467
2010-06-05 01:34:00 PDT,+107631,-151598,+118134,-151858,+77451.7,-153398,+107628,-151613,+118132,-151875,+77449.7,-153411,+2.28137,+15.2091
2010-06-05 01:35:00 PDT,+103223,-151749,+117983,-151814,+77483.9,-153405,+103220,-151763,+117981,-151830,+77481.9,-153418,+2.22305,+14.8203
2010-06-05 01:36:00 PDT,+103031,-151755,+117852,-151816,+77397,-153407,+103029,-151770,+117849,-151832,+77395.1,-153420,+2.22057,+14.8038
2010-06-05 01:37:00 PDT,+102651,-151799,+117716,-151816,+82122,-153324,+102649,-151814,+117714,-151832,+82120,-153337,+2.2163,+14.7753
2010-06-05 01:38:00 PDT,+107099,-151642,+113096,-152112,+81901.2,-153275,+107097,-151658,+113094,-152128,+81899.2,-153288,+2.27474,+15.1649
2010-06-05 01:39:00 PDT,+107039,-151592,+108217,-152363,+77097.8,-153354,+107036,-151607,+108215,-152379,+77095.8,-153367,+2.27286,+15.1524
2010-06-05 01:40:00 PDT,+111261,-151440,+108100,-152418,+76960.9,-153348,+111259,-151456,+108098,-152434,+76959,-153361,+2.33067,+15.5378
2010-06-05 01:41:00 PDT,+111155,-151493,+103151,-152673,+81971.1,-153074,+111152,-151508,+103149,-152688,+81969.1,-153087,+2.33015,+15.5344
2010-06-05 01:42:00 PDT,+110928,-151507,+107993,-152429,+81825.8,-153127,+110926,-151522,+107991,-152445,+81823.8,-153140,+2.32712,+15.5141
2010-06-05 01:43:00 PDT,+106035,-151679,+107904,-152377,+81607.2,-153142,+106033,-151694,+107902,-152392,+81605.2,-153156,+2.2605,+15.07
2010-06-05 01:44:00 PDT,+105842,-151686,+107871,-152376,+81532.7,-153145,+105840,-151701,+107868,-152391,+81530.7,-153158,+2.25794,+15.0529
2010-06-05 01:45:00 PDT,+105623,-151610,+107770,-152367,+71558.6,-153454,+105621,-151625,+107767,-152382,+71556.7,-153467,+2.25337,+15.0225
2010-06-05 01:46:00 PDT,+105455,-151669,+107630,-152381,+76379.3,-153239,+105453,-151684,+107628,-152397,+76377.3,-153252,+2.25221,+15.0147
2010-06-05 01:47:00 PDT,+105451,-151711,+107454,-152385,+80553.6,-153125,+105449,-151726,+107451,-152400,+80551.6,-153138,+2.25299,+15.0199
2010-06-05 01:48:00 PDT,+110022,-151549,+116802,-152044,+80405.8,-153210,+110020,-151564,+116800,-152060,+80403.8,-153223,+2.31474,+15.4316
2010-06-05 01:49:00 PDT,+109834,-151548,+111911,-152295,+80312.3,-153165,+109832,-151564,+111908,-152310,+80310.3,-153178,+2.31201,+15.4134
2010-06-05 01:50:00 PDT,+109703,-151544,+106656,-152557,+80105.8,-153119,+109701,-151559,+106654,-152572,+80103.8,-153132,+2.31002,+15.4001
2010-06-05 01:51:00 PDT,+114350,-151291,+111194,-152387,+79742.8,-153180,+114347,-151307,+111192,-152403,+79740.8,-153193,+2.37368,+15.8245
2010-06-05 01:52:00 PDT,+123794,-150843,+111053,-152507,+79584.9,-153180,+123791,-150859,+111050,-152523,+79583,-153193,+2.51317,+16.7545
2010-06-05 01:53:00 PDT,+123953,-150745,+110870,-152521,+79523.7,-153194,+123951,-150762,+110868,-152537,+79521.7,-153207,+2.51384,+16.7589
2010-06-05 01:54:00 PDT,+133681,-150253,+110835,-152640,+79236.3,-153198,+133679,-150271,+110833,-152656,+79234.3,-153211,+2.66948,+17.7966
2010-06-05 01:55:00 PDT,+143185,-149761,+115285,-152523,+79043.2,-153246,+143182,-149780,+115282,-152539,+79041.3,-153259,+2.83339,+18.8893
2010-06-05 01:56:00 PDT,+143069,-149749,+110355,-152777,+79029.2,-153197,+143066,-149767,+110353,-152793,+79027.3,-153210,+2.83096,+18.8731
2010-06-05 01:57:00 PDT,+138066,-149968,+110170,-152727,+78961,-153207,+138064,-149986,+110168,-152742,+78959.1,-153220,+2.74247,+18.2831
2010-06-05 01:58:00 PDT,+137873,-150023,+114980,-152585,+83571.9,-153045,+137870,-150042,+114977,-152601,+83569.9,-153058,+2.74005,+18.267
2010-06-05 01:59:00 PDT,+137834,-150026,+114838,-152591,+83572,-153043,+137831,-150044,+114835,-152607,+83569.9,-153056,+2.73939,+18.2626
2010-06-05 02:00:00 PDT,+146412,-149691,+114284,-152711,+87812.5,-152912,+146409,-149710,+114282,-152727,+87810.4,-152926,+2.89369,+19.2913
2010-06-05 02:01:00 PDT,+146389,-149788,+114064,-152729,+97087.3,-152556,+146386,-149808,+114062,-152745,+97085.1,-152570,+2.89518,+19.3012
2010-06-05 02:02:00 PDT,+141533,-150144,+118399,-152589,+101534,-152427,+141531,-150163,+118397,-152605,+101532,-152442,+2.80995,+18.733
2010-06-05 02:03:00 PDT,+136322,-150319,+118305,-152516,+96518.4,-152677,+136319,-150337,+118303,-152533,+96516.2,-152691,+2.71785,+18.119
2010-06-05 02:04:00 PDT,+136216,-150323,+123332,-152417,+96391.8,-152703,+136213,-150341,+123329,-152434,+96389.6,-152718,+2.71601,+18.1067
2010-06-05 02:05:00 PDT,+136124,-150327,+123195,-152420,+96341.5,-152705,+136121,-150345,+123192,-152437,+96339.3,-152719,+2.71444,+18.0963
2010-06-05 02:06:00 PDT,+150729,-149489,+127469,-152519,+96152.9,-152744,+150726,-149509,+127466,-152536,+96150.8,-152758,+2.97437,+19.8291
2010-06-05 02:07:00 PDT,+165126,-148793,+127157,-152701,+95953,-152735,+165122,-148815,+127154,-152719,+95950.8,-152749,+3.26079,+21.7386
2010-06-05 02:08:00 PDT,+164558,-148923,+132043,-152524,+95957.6,-152764,+164555,-148945,+132040,-152542,+95955.5,-152779,+3.251,+21.6733
2010-06-05 02:09:00 PDT,+164441,-148985,+131927,-152543,+101165,-152523,+164438,-149007,+131924,-152560,+101163,-152538,+3.24967,+21.6645
2010-06-05 02:10:00 PDT,+154714,-149582,+126917,-152700,+106243,-152212,+154710,-149603,+126914,-152717,+106241,-152227,+3.05653,+20.3769
2010-06-05 02:11:00 PDT,+149810,-149907,+126823,-152640,+106009,-152211,+149807,-149927,+126821,-152658,+106007,-152226,+2.9644,+19.7627
2010-06-05 02:12:00 PDT,+149491,-149916,+126762,-152623,+105653,-152319,+149488,-149936,+126760,-152640,+105651,-152334,+2.95826,+19.7218
2010-06-05 02:13:00 PDT,+144995,-150005,+136147,-152167,+101749,-152549,+144992,-150024,+136145,-152185,+101747,-152564,+2.87266,+19.1511
2010-06-05 02:14:00 PDT,+154460,-149566,+126492,-152551,+101650,-152480,+154457,-149587,+126489,-152568,+101648,-152495,+3.05105,+20.3403
2010-06-05 02:15:00 PDT,+154203,-149487,+126359,-152558,+101485,-152499,+154200,-149507,+126357,-152575,+101483,-152514,+3.04424,+20.295
2010-06-05 02:16:00 PDT,+154171,-149463,+121094,-152872,+100769,-152376,+154168,-149483,+121092,-152889,+100766,-152391,+3.04312,+20.2875
2010-06-05 02:17:00 PDT,+154048,-149546,+120966,-152873,+110087,-152135,+154045,-149567,+120963,-152890,+110085,-152151,+3.04226,+20.2817
2010-06-05 02:18:00 PDT,+154031,-149643,+120778,-152892,+119259,-151739,+154027,-149663,+120776,-152908,+119257,-151756,+3.04381,+20.2921
2010-06-05 02:19:00 PDT,+153918,-149620,+125574,-152648,+114618,-151948,+153914,-149640,+125571,-152666,+114615,-151964,+3.04107,+20.2738
2010-06-05 02:20:00 PDT,+158216,-149466,+130205,-152546,+118721,-151849,+158213,-149486,+130203,-152564,+118719,-151865,+3.12657,+20.8438
2010-06-05 02:21:00 PDT,+152589,-149668,+134905,-152197,+109468,-152379,+152586,-149688,+134903,-152215,+109466,-152394,+3.01514,+20.101
2010-06-05 02:22:00 PDT,+157207,-149475,+139706,-151986,+109430,-152426,+157204,-149495,+139704,-152004,+109427,-152442,+3.10574,+20.7049
2010-06-05 02:23:00 PDT,+147214,-149853,+144494,-151571,+99931.6,-152865,+147211,-149872,+144491,-151591,+99929.4,-152880,+2.91243,+19.4162
2010-06-05 02:24:00 PDT,+151737,-149698,+139366,-151838,+104907,-152570,+151734,-149718,+139363,-151857,+104905,-152585,+2.99863,+19.9909
2010-06-05 02:25:00 PDT,+151521,-149729,+144138,-151558,+104802,-152623,+151518,-149749,+144135,-151577,+104800,-152638,+2.99491,+19.966
2010-06-05 02:26:00 PDT,+156534,-149510,+139166,-151561,+104766,-152624,+156531,-149530,+139163,-151580,+104764,-152639,+3.09249,+20.6166
2010-06-05 02:27:00 PDT,+147727,-149877,+139168,-151454,+99862,-152732,+147724,-149897,+139166,-151472,+99859.8,-152746,+2.92291,+19.4861
2010-06-05 02:28:00 PDT,+147373,-149889,+139103,-151452,+100060,-152726,+147370,-149909,+139100,-151471,+100058,-152741,+2.91624,+19.4416
2010-06-05 02:29:00 PDT,+142295,-150128,+144013,-151080,+100084,-152862,+142292,-150146,+144011,-151099,+100082,-152877,+2.82388,+18.8259
2010-06-05 02:30:00 PDT,+142248,-150128,+144844,-151079,+99935.9,-152867,+142245,-150147,+144841,-151098,+99933.7,-152882,+2.823,+18.82
2010-06-05 02:31:00 PDT,+132878,-150349,+149835,-150649,+89960.2,-153238,+132876,-150366,+149832,-150668,+89958.1,-153252,+2.65725,+17.715
2010-06-05 02:32:00 PDT,+146479,-149747,+154676,-150617,+94125.4,-153157,+146476,-149767,+154673,-150637,+94123.2,-153171,+2.89609,+19.3073
2010-06-05 02:33:00 PDT,+146385,-149798,+159094,-150433,+98346.5,-153071,+146382,-149817,+159091,-150454,+98344.3,-153085,+2.89529,+19.3019
2010-06-05 02:34:00 PDT,+155717,-149180,+159219,-150729,+89674,-153298,+155714,-149201,+159216,-150750,+89671.9,-153311,+3.06917,+20.4612
2010-06-05 02:35:00 PDT,+160409,-149109,+163821,-150677,+94238.2,-153170,+160405,-149130,+163818,-150699,+94236.1,-153185,+3.16564,+21.1043
2010-06-05 02:36:00 PDT,+170432,-148575,+154460,-151385,+94072.6,-153071,+170429,-148597,+154457,-151406,+94070.4,-153085,+3.37403,+22.4936
2010-06-05 02:37:00 PDT,+160956,-149261,+153977,-151303,+98739,-152830,+160953,-149282,+153974,-151323,+98736.8,-152844,+3.18025,+21.2017
2010-06-05 02:38:00 PDT,+169747,-148760,+163727,-150811,+103475,-152806,+169744,-148782,+163724,-150833,+103473,-152821,+3.36227,+22.4152
2010-06-05 02:39:00 PDT,+173748,-148518,+163624,-150873,+107977,-152678,+173745,-148541,+163621,-150894,+107975,-152693,+3.44824,+22.9883
2010-06-05 02:40:00 PDT,+173549,-148590,+177346,-150062,+107876,-152816,+173546,-148613,+177343,-150086,+107873,-152831,+3.44509,+22.9672
2010-06-05 02:41:00 PDT,+183219,-148053,+177624,-150136,+103364,-153035,+183215,-148078,+177620,-150160,+103362,-153050,+3.66227,+24.4152
2010-06-05 02:42:00 PDT,+183039,-148153,+177491,-150142,+103290,-153022,+183035,-148177,+177487,-150165,+103288,-153037,+3.65987,+24.3991
2010-06-05 02:43:00 PDT,+192500,-147632,+172569,-150481,+103050,-152981,+192497,-147658,+172566,-150505,+103048,-152996,+3.88422,+25.8948
2010-06-05 02:44:00 PDT,+197257,-147538,+181749,-150256,+116981,-152519,+197253,-147564,+181746,-150281,+116978,-152535,+4.00474,+26.6982
2010-06-05 02:45:00 PDT,+201093,-147432,+200151,-149258,+126889,-152276,+201089,-147459,+200147,-149285,+126886,-152293,+4.10352,+27.3568
2010-06-05 02:46:00 PDT,+205959,-147267,+204603,-149091,+126810,-152306,+205954,-147295,+204598,-149119,+126807,-152323,+4.23103,+28.2069
2010-06-05 02:47:00 PDT,+197162,-147914,+209019,-148663,+131195,-152173,+197158,-147941,+209015,-148692,+131192,-152191,+4.0096,+26.7307
2010-06-05 02:48:00 PDT,+197310,-147886,+194862,-149510,+135560,-151880,+197306,-147913,+194858,-149537,+135558,-151898,+4.0129,+26.7526
2010-06-05 02:49:00 PDT,+201757,-147583,+185068,-150134,+135444,-151796,+201753,-147610,+185064,-150159,+135441,-151815,+4.12411,+27.494
2010-06-05 02:50:00 PDT,+211078,-146924,+169945,-151145,+144418,-148898,+211074,-146953,+169941,-151168,+144415,-148917,+4.36528,+29.1019
2010-06-05 02:51:00 PDT,+220428,-146316,+174729,-150849,+144222,-148988,+220423,-146347,+174725,-150873,+144219,-149007,+4.61978,+30.7986
2010-06-05 02:52:00 PDT,+224463,-145995,+180427,-150241,+135554,-151776,+224458,-146027,+180423,-150265,+135551,-151794,+4.73209,+31.5472
